,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.hr_20,attributes.in_game,attributes.is_live,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_display_name,attributes.stat_type,attributes.status,attributes.today,attributes.tv_channel,attributes.updated_at,relationships.duration.data.type,relationships.duration.data.id,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.score.data,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.game_id,relationships.game.data.type,relationships.game.data.id,relationships.stat_average.data.type,relationships.stat_average.data.id,attributes.trending_count,type_new_player,id_new_player,attributes.combo,attributes.display_name,attributes.image_url,attributes.league,attributes.league_id,attributes.name,attributes.position,attributes.team,relationships.league.data.type_new_player,relationships.league.data.id_new_player
45,projection,3811401,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,3.5,standard,Single Stat,453,True,2025-02-03T22:10:00-05:00,FG Made,FG Made,pre_game,True,,2025-02-03T16:21:05-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,117,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,104573,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
46,projection,3811416,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,0.5,standard,Single Stat,453,True,2025-02-03T22:10:00-05:00,Offensive Rebounds,Offensive Rebounds,pre_game,True,,2025-02-03T16:21:05-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,403,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,100669,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
47,projection,3811407,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,8.5,standard,Single Stat,453,True,2025-02-03T22:10:00-05:00,FG Attempted,FG Attempted,pre_game,True,,2025-02-03T16:29:09-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,386,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,84860,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
48,projection,3806142,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,7.0,standard,Single Stat,453,True,2025-02-03T22:10:00-05:00,Rebs+Asts,Rebs+Asts,pre_game,True,,2025-02-03T16:11:07-05:00,duration,11,league,7,new_player,54658,projection_type,2,,stat_type,245,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,76356,,new_player,54658,False,Andrew Wiggins,https://static.prizepicks.com/images/players/NBA/Andrew_Wiggins_NBA_player_yKQK0gmYfGjWuANzVD4ek19k.webp,NBA,7.0,Andrew Wiggins,F,GSW,league,7
49,projection,3806280,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,1.5,standard,Single Stat,453,True,2025-02-03T22:10:00-05:00,Turnovers,Turnovers,pre_game,True,,2025-02-03T20:31:10-05:00,duration,11,league,7,new_player,54658,projection_type,2,,stat_type,24,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,84379,,new_player,54658,False,Andrew Wiggins,https://static.prizepicks.com/images/players/NBA/Andrew_Wiggins_NBA_player_yKQK0gmYfGjWuANzVD4ek19k.webp,NBA,7.0,Andrew Wiggins,F,GSW,league,7
50,projection,3806119,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,23.5,standard,Single Stat,453,True,2025-02-03T22:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-03T16:11:07-05:00,duration,11,league,7,new_player,54658,projection_type,2,,stat_type,243,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,76305,,new_player,54658,False,Andrew Wiggins,https://static.prizepicks.com/images/players/NBA/Andrew_Wiggins_NBA_player_yKQK0gmYfGjWuANzVD4ek19k.webp,NBA,7.0,Andrew Wiggins,F,GSW,league,7
51,projection,3806131,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,20.0,standard,Single Stat,453,True,2025-02-03T22:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-03T17:30:49-05:00,duration,11,league,7,new_player,54658,projection_type,2,,stat_type,244,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,76344,,new_player,54658,False,Andrew Wiggins,https://static.prizepicks.com/images/players/NBA/Andrew_Wiggins_NBA_player_yKQK0gmYfGjWuANzVD4ek19k.webp,NBA,7.0,Andrew Wiggins,F,GSW,league,7
52,projection,3805959,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,18.0,standard,Single Stat,453,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T17:03:29-05:00,duration,11,league,7,new_player,54658,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,76129,,new_player,54658,False,Andrew Wiggins,https://static.prizepicks.com/images/players/NBA/Andrew_Wiggins_NBA_player_yKQK0gmYfGjWuANzVD4ek19k.webp,NBA,7.0,Andrew Wiggins,F,GSW,league,7
53,projection,3806065,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,26.0,standard,Single Stat,453,True,2025-02-03T22:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-03T16:11:07-05:00,duration,11,league,7,new_player,54658,projection_type,2,,stat_type,106,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,76248,,new_player,54658,False,Andrew Wiggins,https://static.prizepicks.com/images/players/NBA/Andrew_Wiggins_NBA_player_yKQK0gmYfGjWuANzVD4ek19k.webp,NBA,7.0,Andrew Wiggins,F,GSW,league,7
54,projection,3811402,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,3.5,standard,Single Stat,454,True,2025-02-03T22:10:00-05:00,FG Made,FG Made,pre_game,True,,2025-02-03T16:21:05-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,117,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,104259,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
55,projection,3811412,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,3.5,standard,Single Stat,454,True,2025-02-03T22:10:00-05:00,3-PT Attempted,3-PT Attempted,pre_game,True,,2025-02-03T16:21:05-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,392,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,103678,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
56,projection,3811408,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,8.5,standard,Single Stat,454,True,2025-02-03T22:10:00-05:00,FG Attempted,FG Attempted,pre_game,True,,2025-02-03T16:21:05-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,386,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,103677,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
57,projection,3811398,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,1.5,standard,Single Stat,454,True,2025-02-03T22:10:00-05:00,Free Throws Made,Free Throws Made,pre_game,True,,2025-02-03T16:21:05-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,68,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,111098,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
58,projection,3811417,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,0.5,standard,Single Stat,455,True,2025-02-03T22:10:00-05:00,Offensive Rebounds,Offensive Rebounds,pre_game,True,,2025-02-03T16:21:05-05:00,duration,11,league,7,new_player,61297,projection_type,2,,stat_type,403,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,112584,,new_player,61297,False,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,NBA,7.0,Moses Moody,G,GSW,league,7
59,projection,3811403,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,3.0,standard,Single Stat,455,True,2025-02-03T22:10:00-05:00,FG Made,FG Made,pre_game,True,,2025-02-03T16:21:05-05:00,duration,11,league,7,new_player,61297,projection_type,2,,stat_type,117,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,112580,,new_player,61297,False,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,NBA,7.0,Moses Moody,G,GSW,league,7
60,projection,3811413,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,4.0,standard,Single Stat,455,True,2025-02-03T22:10:00-05:00,3-PT Attempted,3-PT Attempted,pre_game,True,,2025-02-03T16:21:05-05:00,duration,11,league,7,new_player,61297,projection_type,2,,stat_type,392,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,112583,,new_player,61297,False,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,NBA,7.0,Moses Moody,G,GSW,league,7
61,projection,3806121,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,12.5,standard,Single Stat,455,True,2025-02-03T22:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-03T16:11:07-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,243,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,77806,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
62,projection,3805961,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,9.0,standard,Single Stat,455,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T16:11:07-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,77785,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
63,projection,3806067,,2025-02-02T21:00:00-05:00,,ORL,,,True,False,False,False,14.0,standard,Single Stat,455,True,2025-02-03T22:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-03T16:28:50-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,106,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,77805,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
64,projection,3806133,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,11.5,standard,Single Stat,455,True,2025-02-03T22:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-03T16:11:07-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,244,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,77807,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
65,projection,3806122,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,14.5,standard,Single Stat,456,True,2025-02-03T22:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-03T15:01:34-05:00,duration,11,league,7,new_player,37711,projection_type,2,,stat_type,243,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75438,,new_player,37711,False,Wendell Carter Jr.,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,NBA,7.0,Wendell Carter Jr.,C-F,ORL,league,7
66,projection,3810095,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,21.0,standard,Fantasy Score,456,True,2025-02-03T22:10:00-05:00,Fantasy Score,Fantasy Score,pre_game,True,,2025-02-03T15:01:33-05:00,duration,11,league,7,new_player,37711,projection_type,1,,stat_type,14,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,78257,,new_player,37711,False,Wendell Carter Jr.,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,NBA,7.0,Wendell Carter Jr.,C-F,ORL,league,7
67,projection,3806068,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,16.5,standard,Single Stat,456,True,2025-02-03T22:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-03T15:01:34-05:00,duration,11,league,7,new_player,37711,projection_type,2,,stat_type,106,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75408,,new_player,37711,False,Wendell Carter Jr.,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,NBA,7.0,Wendell Carter Jr.,C-F,ORL,league,7
68,projection,3806011,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,1.5,standard,Single Stat,456,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T20:23:48-05:00,duration,11,league,7,new_player,37711,projection_type,2,,stat_type,20,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75398,,new_player,37711,False,Wendell Carter Jr.,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,NBA,7.0,Wendell Carter Jr.,C-F,ORL,league,7
69,projection,3806000,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,6.5,standard,Single Stat,456,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T15:01:34-05:00,duration,11,league,7,new_player,37711,projection_type,2,,stat_type,22,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75388,,new_player,37711,False,Wendell Carter Jr.,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,NBA,7.0,Wendell Carter Jr.,C-F,ORL,league,7
70,projection,3806145,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,8.0,standard,Single Stat,456,True,2025-02-03T22:10:00-05:00,Rebs+Asts,Rebs+Asts,pre_game,True,,2025-02-03T15:01:34-05:00,duration,11,league,7,new_player,37711,projection_type,2,,stat_type,245,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75458,,new_player,37711,False,Wendell Carter Jr.,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,NBA,7.0,Wendell Carter Jr.,C-F,ORL,league,7
71,projection,3805962,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,8.5,standard,Single Stat,456,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T15:01:34-05:00,duration,11,league,7,new_player,37711,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75351,,new_player,37711,False,Wendell Carter Jr.,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,NBA,7.0,Wendell Carter Jr.,C-F,ORL,league,7
72,projection,3805963,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,9.5,standard,Single Stat,457,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T16:11:08-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,102314,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
73,projection,3806146,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,6.5,standard,Single Stat,457,True,2025-02-03T22:10:00-05:00,Rebs+Asts,Rebs+Asts,pre_game,True,,2025-02-03T16:11:08-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,245,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,102729,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
74,projection,3806069,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,15.5,standard,Single Stat,457,True,2025-02-03T22:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-03T20:58:56-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,106,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,102331,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
75,projection,3806123,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,12.0,standard,Single Stat,457,True,2025-02-03T22:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-03T21:00:33-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,243,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,102349,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
76,projection,3806012,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,4.0,standard,Single Stat,457,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T16:11:08-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,20,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,102321,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
77,projection,3806135,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,13.5,standard,Single Stat,457,True,2025-02-03T22:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-03T16:11:08-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,244,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,102350,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
78,projection,3810096,,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,20.5,standard,Fantasy Score,457,True,2025-02-03T22:10:00-05:00,Fantasy Score,Fantasy Score,pre_game,True,,2025-02-03T16:11:08-05:00,duration,11,league,7,new_player,222226,projection_type,1,,stat_type,14,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,102857,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
79,projection,3806124,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,9.5,standard,Single Stat,458,True,2025-02-03T22:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-03T15:01:34-05:00,duration,11,league,7,new_player,216717,projection_type,2,,stat_type,243,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75434,,new_player,216717,False,Kentavious Caldwell-Pope,https://static.prizepicks.com/images/players/NBA/Kentavious_Caldwell-Pope_NBA_player_lm5ihMsoahNpKZ4I88EfKcaL.webp,NBA,7.0,Kentavious Caldwell-Pope,G,ORL,league,7
80,projection,3806013,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,1.5,standard,Single Stat,458,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T15:01:34-05:00,duration,11,league,7,new_player,216717,projection_type,2,,stat_type,20,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75394,,new_player,216717,False,Kentavious Caldwell-Pope,https://static.prizepicks.com/images/players/NBA/Kentavious_Caldwell-Pope_NBA_player_lm5ihMsoahNpKZ4I88EfKcaL.webp,NBA,7.0,Kentavious Caldwell-Pope,G,ORL,league,7
81,projection,3806070,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,11.5,standard,Single Stat,458,True,2025-02-03T22:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-03T15:01:34-05:00,duration,11,league,7,new_player,216717,projection_type,2,,stat_type,106,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75404,,new_player,216717,False,Kentavious Caldwell-Pope,https://static.prizepicks.com/images/players/NBA/Kentavious_Caldwell-Pope_NBA_player_lm5ihMsoahNpKZ4I88EfKcaL.webp,NBA,7.0,Kentavious Caldwell-Pope,G,ORL,league,7
82,projection,3806136,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,9.5,standard,Single Stat,458,True,2025-02-03T22:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-03T15:01:34-05:00,duration,11,league,7,new_player,216717,projection_type,2,,stat_type,244,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75444,,new_player,216717,False,Kentavious Caldwell-Pope,https://static.prizepicks.com/images/players/NBA/Kentavious_Caldwell-Pope_NBA_player_lm5ihMsoahNpKZ4I88EfKcaL.webp,NBA,7.0,Kentavious Caldwell-Pope,G,ORL,league,7
83,projection,3805964,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,7.5,standard,Single Stat,458,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T15:01:34-05:00,duration,11,league,7,new_player,216717,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75348,,new_player,216717,False,Kentavious Caldwell-Pope,https://static.prizepicks.com/images/players/NBA/Kentavious_Caldwell-Pope_NBA_player_lm5ihMsoahNpKZ4I88EfKcaL.webp,NBA,7.0,Kentavious Caldwell-Pope,G,ORL,league,7
